date,T10Y3M,curvature,BAMLCC0A1AAATRIV,DPRIME,VIXCLS,DJIA,SP500,mktrf,smb,hml,umd,indexgx,twexb,twexm,twexo,DCPF3M,DCPN3M,DFF,NASDAQCOM,DTWEXB,TEDRATE,USD3MTD156N,USEPUINDXD,WILL5000INDFC,WILLRESIND,predict
80,-0.131688839,1.782399414,-1.673672521,1.395441211,-0.018699494,-1.64911402,-1.594055208,-0.204062845,0.674637132,-0.139375146,-0.078843939,1.522083062,-0.749016127,0.690903231,-3.131802326,1.405374375,1.415067189,1.437463155,-1.347774829,-0.74889425,0.395503316,1.41694256,-1.237642214,-1.378005559,-1.186161281,0.34
81,-0.114489777,1.827613602,-1.674874438,1.395441211,0.019567604,-1.667252662,-1.610730041,-0.79511024,0.243487368,0.574010861,-0.027828665,1.841893202,-0.725006041,0.714675624,-3.120333734,1.39206307,1.401748009,1.397991146,-1.365403624,-0.724926036,0.44283929,1.422088127,-1.12667258,-1.388752581,-1.187231543,0.35
82,-0.166086964,1.737185225,-1.671354538,1.395441211,0.042288693,-1.652272936,-1.588946482,0.629880741,-1.800481883,0.270442347,-0.119656158,1.978851442,-0.703663743,0.736192242,-3.110447016,1.400937274,1.432826096,1.481320943,-1.35814967,-0.703540327,0.395503316,1.422088127,-0.134945264,-1.379029085,-1.185804528,0.34
83,-0.2864804,1.533721377,-1.655815469,1.395441211,-0.140675868,-1.591471011,-1.528417775,1.925327087,-2.407285255,-0.609906341,0.217044652,1.824041653,-0.707612068,0.724739849,-3.09947276,1.400937274,1.410627463,1.397991146,-1.334157264,-0.707499458,0.395503316,1.425521432,-0.333407384,-1.350882122,-1.175696504,0.35
84,-0.277880869,1.545024924,-1.650320991,1.395441211,-0.110779698,-1.575506259,-1.507495189,0.727039217,-0.698654709,-0.700976895,-0.323717255,2.100632252,-0.690965075,0.747818157,-3.102933111,1.409811477,1.415067189,1.52517873,-1.317165767,-0.690937272,0.44283929,1.406655816,-0.968602824,-1.340135099,-1.175973979,0.35
85,-0.269281338,1.578935566,-1.647144496,1.395441211,-0.133500788,-1.586545715,-1.515559951,-0.106904369,1.616779209,-0.412586808,-0.833869998,1.71093366,-0.722338254,0.708342103,-3.103526314,1.39206307,1.428386369,1.485706721,-1.308037407,-0.722236815,0.513843251,1.404939163,-1.23676729,-1.340646862,-1.172763195,0.35
86,-0.277880869,1.567632018,-1.643796299,1.395441211,-0.415720634,-1.554378373,-1.474116972,1.536693183,0.83432223,-1.308113922,-0.37473253,1.868706662,-0.725219464,0.708081822,-3.109359477,1.396500172,1.415067189,1.371676473,-1.275394614,-0.725107452,0.537511237,1.408368078,-0.689647618,-1.317617529,-1.164359661,0.33
87,-0.269281338,1.646756848,-1.642937787,1.395441211,-0.102408771,-1.505981406,-1.424408138,1.722913596,0.211550348,-2.461674273,-0.548184462,2.013904079,-0.71849664,0.71719168,-3.110447016,1.387625968,1.428386369,1.380448031,-1.243614048,-0.718437757,0.537511237,1.408368078,-0.750600716,-1.291517618,-1.157938093,0.34
88,-0.260681806,1.68066749,-1.642766085,1.395441211,-0.0163078,-1.502034502,-1.431669207,-0.276931702,0.019928231,0.938293077,-0.058437829,1.549546984,-0.760647679,0.666697036,-3.115785844,1.396500172,1.410627463,1.384833809,-1.253867053,-0.760547541,0.608515198,1.406655816,-0.256997281,-1.295099958,-1.160475009,0.35
89,-0.191885557,1.725881678,-1.65023514,1.395441211,0.042288693,-1.549470161,-1.46651134,-0.981330653,1.920180894,-0.063483017,-0.568590572,1.49252321,-0.756699354,0.664441261,-3.10332858,1.405374375,1.423946643,1.472549385,-1.258918579,-0.756673782,0.584847211,1.406655816,-0.709041785,-1.309429321,-1.166619102,0.32
90,-0.217684151,1.714578131,-1.647573752,1.395441211,0.032721919,-1.532163625,-1.453194386,0.306019154,-0.890276826,-0.12419672,-0.048234774,1.115617022,-0.784977899,0.632600136,-3.110447016,1.414248579,1.441705549,1.45500627,-1.251495928,-0.784942616,0.655851172,1.418659212,-0.454584476,-1.303799929,-1.168006478,0.34
91,-0.243482744,1.590239113,-1.640190548,1.395441211,-0.104800464,-1.520988332,-1.440221823,0.386984551,-0.107819847,0.164193368,0.186435487,0.443762772,-0.840894721,0.565968028,-3.117565453,1.39206307,1.406187736,1.367290694,-1.24754093,-0.840839992,0.632183185,1.404939163,-0.425420314,-1.29714701,-1.16614343,0.33
92,-0.303679462,1.533721377,-1.637786714,1.395441211,-0.088058609,-1.479106401,-1.403256076,1.018514645,-1.193678512,-0.306337828,-0.191077542,0.664702794,-0.845590027,0.55694493,-3.112325493,1.396500172,1.423946643,1.380448031,-1.238974891,-0.845535457,0.655851172,1.404939163,-0.452105522,-1.281282358,-1.1643993,0.33
93,-0.252082275,1.624149754,-1.643281192,1.395441211,-0.021091188,-1.485424234,-1.416257193,-0.390283257,0.706574151,-0.01794774,-0.119656158,0.39613455,-0.865971922,0.531697608,-3.11311643,1.396500172,1.415067189,1.349747579,-1.248909247,-0.865928716,0.513843251,1.404939163,-0.47704088,-1.286399988,-1.165033529,0.33
94,-0.234883213,1.624149754,-1.63821597,1.395441211,0.012392523,-1.481348128,-1.407905501,0.257439916,-0.395253023,0.634724563,0.237450762,0.346627218,-0.876322936,0.520765777,-3.116774515,1.396500172,1.415067189,1.362904915,-1.247072328,-0.876237395,0.632183185,1.404939163,-0.962186708,-1.281794121,-1.16269481,0.31
95,-0.191885557,1.68066749,-1.637014053,1.395441211,-0.1287174,-1.46528154,-1.391144484,0.443660329,-0.139756867,-1.308113922,-0.384935584,0.129662237,-0.918473975,0.474088597,-3.128144241,1.396500172,1.419506916,1.476935164,-1.230174552,-0.918357851,0.774191107,1.404939163,0.182506635,-1.27462944,-1.160475009,0.32
96,-0.226283682,1.635453301,-1.640705656,1.395441211,0.06979317,-1.512428441,-1.425957888,-0.940847954,1.664684738,0.68025984,-0.384935584,-0.101757439,-0.947179367,0.43877705,-3.129726115,1.39206307,1.419506916,1.358519137,-1.242217615,-0.947128245,0.632183185,1.406655816,0.513519869,-1.287935277,-1.161822745,0.32
97,-0.372475712,1.420685906,-1.640276399,1.395441211,0.059030549,-1.500811637,-1.415855346,0.192667599,-0.012008788,-0.291159402,0.217044652,0.321042407,-0.921035051,0.472440147,-3.130813654,1.396500172,1.410627463,1.406762703,-1.241739641,-0.920919014,0.44283929,1.41694256,-0.367966916,-1.284352936,-1.160712845,0.32
98,-0.389674774,1.352864623,-1.638645226,1.395441211,-0.206447443,-1.475471807,-1.391775981,0.710846138,-0.954150865,-0.306337828,-0.01762561,-0.264950952,-0.972683413,0.412662122,-3.140008301,1.396500172,1.423946643,1.389219588,-1.220521357,-0.972590472,0.300831368,1.432379262,1.26099733,-1.272582388,-1.161267795,0.31
99,-0.123089308,1.612846207,-1.642594382,1.395441211,-0.204055749,-1.479819588,-1.398405727,-0.131193988,1.313377523,-1.065259111,-0.588996682,-0.402126013,-0.985382081,0.395657053,-3.138228692,1.378751765,1.423946643,1.411148482,-1.21127116,-0.985321585,0.774191107,1.404939163,0.209483484,-1.274117677,-1.162060581,0.31
100,-0.157487432,1.567632018,-1.645513323,1.395441211,-0.265043936,-1.490893044,-1.408996124,-0.244545543,0.882227759,0.665081415,-0.129859213,-0.00079139,-0.934160565,0.454567472,-3.128440842,1.378751765,1.423946643,1.376062252,-1.212348944,-0.934044973,0.655851172,1.404939163,-0.758329219,-1.277188255,-1.16269481,0.31
101,-0.174686495,1.545024924,-1.64388215,1.395441211,-0.347557366,-1.461069596,-1.376363792,0.994225026,-0.155725376,-0.761690598,-0.201280597,-0.11736851,-0.936294794,0.451791134,-3.128341975,1.383188867,1.401748009,1.323432906,-1.196304023,-0.936179275,0.632183185,1.401510248,-0.599967821,-1.261323603,-1.160078616,0.32
102,-0.174686495,1.545024924,-1.64388215,1.395441211,-0.347557366,-1.461069596,-1.376363792,0.994225026,-0.155725376,-0.761690598,-0.201280597,-0.11736851,-0.936294794,0.451791134,-3.128341975,1.383188867,1.401748009,1.323432906,-1.196304023,-0.936179275,0.632183185,1.401510248,0.377469055,-1.261323603,-1.160078616,0.32
103,-0.131688839,1.60154266,-1.647058645,1.395441211,-0.194488975,-1.448331762,-1.368672148,0.216957218,0.451077995,-1.368827625,-0.803260834,0.216390411,-0.894997447,0.490746624,-3.10540479,1.383188867,1.410627463,1.424305818,-1.178037929,-0.894880526,0.703187146,1.404939163,-0.043369797,-1.257229499,-1.160712845,0.31
104,-0.123089308,1.68066749,-1.646972794,1.395441211,-0.204055749,-1.457231163,-1.375847208,-0.115000908,0.81835372,-0.048304592,-0.476763078,0.042500423,-0.913138401,0.471225499,-3.111237954,1.387625968,1.397308283,1.393605367,-1.177128842,-0.913043438,0.655851172,1.404939163,-0.573720076,-1.258253025,-1.159761501,0.31
105,-0.037093996,1.816310055,-1.641564168,1.395441211,-0.235147766,-1.466402403,-1.384830397,-0.252642083,0.7864167,0.194550219,-0.191077542,0.188059207,-0.904921616,0.483458737,-3.114698305,1.383188867,1.415067189,1.411148482,-1.183820474,-0.904890403,1.010870977,1.404939163,-0.987413708,-1.261323603,-1.160633566,0.32
106,-0.045693527,1.805006508,-1.634610219,1.395441211,-0.21481837,-1.466130729,-1.372776262,0.41937071,-0.491064082,0.771330394,0.053795774,0.448605095,-0.898625638,0.498902117,-3.127946506,1.378751765,1.401748009,1.41992004,-1.186369667,-0.898594212,1.176546886,1.404939163,-0.657712861,-1.255182447,-1.157779536,0.33
107,-0.148887901,1.714578131,-1.631176171,1.395441211,-0.0163078,-1.480261265,-1.378286834,-0.06642167,1.457094111,-0.382229956,-0.109453103,0.900964793,-0.873121591,0.529875636,-3.125771428,1.387625968,1.423946643,1.441848934,-1.182180368,-0.873099971,1.271218834,1.408368078,-1.002141609,-1.254670684,-1.156233603,0.31
108,-0.157487432,1.703274584,-1.627312867,1.395441211,-0.116758932,-1.472550563,-1.380812469,-0.155483607,-0.155725376,1.363288995,0.247653817,0.83107634,-0.885286702,0.513304369,-3.123596351,1.378751765,1.415067189,1.349747579,-1.200811971,-0.885201465,0.939867016,1.404939163,-0.381528251,-1.256205973,-1.156075046,0.31
109,-0.200485088,1.669363943,-1.627141164,1.395441211,-0.105996311,-1.486952774,-1.396224483,-0.382186717,0.738511171,0.589189286,-0.160468378,0.990583906,-0.872694745,0.529181551,-3.123596351,1.378751765,1.410627463,1.340976021,-1.205722916,-0.872673111,0.845195068,1.404939163,-0.502559521,-1.261835366,-1.157026389,0.32
110,-0.217684151,1.646756848,-1.626797759,1.395441211,-0.074904294,-1.474860457,-1.386695981,0.314115694,0.019928231,0.057944388,-0.180874487,0.883330065,-0.887207508,0.514779299,-3.13061592,1.383188867,1.392868556,1.389219588,-1.195994746,-0.887186366,0.821527081,1.404939163,-0.902691818,-1.256205973,-1.156431799,0.32
111,-0.277880869,1.635453301,-1.615637102,1.395441211,-0.244714541,-1.430532796,-1.344850984,1.115673121,-1.273521061,-0.609906341,0.533339353,0.974828288,-0.873121591,0.528660988,-3.123596351,1.387625968,1.401748009,1.349747579,-1.182133508,-0.873078628,0.892531042,1.401510248,-0.786180993,-1.237782506,-1.153062458,0.34
112,-0.234883213,1.669363943,-1.618899448,1.395441211,-0.182530507,-1.416028583,-1.330787973,0.362694932,-0.427190043,0.088301239,-0.221686707,0.211764908,-0.934694122,0.44962212,-3.121124671,1.383188867,1.401748009,1.389219588,-1.175385644,-0.934610563,0.939867016,1.404939163,-1.123756163,-1.231641351,-1.151794,0.34
113,-0.209084619,1.703274584,-1.620101365,1.395441211,-0.232756073,-1.395386493,-1.324014582,0.087412583,-0.874308316,0.907936225,0.104811049,0.478237221,-0.927757875,0.46359057,-3.130319318,1.378751765,1.397308283,1.424305818,-1.185085699,-0.927738109,1.105542925,1.432379262,0.089327138,-1.229594299,-1.149376002,0.33
114,-0.157487432,1.838917149,-1.618899448,1.395441211,-0.255477162,-1.382978217,-1.311673516,0.306019154,-0.554938121,0.361512901,0.176232433,0.293867579,-0.94739279,0.439557895,-3.131505724,1.378751765,1.406187736,1.384833809,-1.179312526,-0.947309661,1.271218834,1.432379262,-0.338656933,-1.223964906,-1.147552594,0.33
115,-0.217684151,1.669363943,-1.610056773,1.395441211,-0.296135953,-1.336884177,-1.271808841,1.018514645,-1.592891256,0.133836516,0.308872146,0.630734259,-0.909723633,0.486755639,-3.131110256,1.378751765,1.392868556,1.41992004,-1.17606043,-0.909639226,1.294886821,1.432379262,-0.826719177,-1.207076729,-1.143549024,0.33
116,-0.2864804,1.60154266,-1.604991552,1.395441211,-0.205251596,-1.31293705,-1.243653913,0.767521915,-0.61881216,-0.609906341,0.492527133,0.687107572,-0.90737598,0.482591132,-3.118455257,1.365440459,1.397308283,1.411148482,-1.165085779,-0.907259479,1.22388286,1.432379262,-0.315617245,-1.193770892,-1.134709458,0.34
117,-0.338077587,1.578935566,-1.600784842,1.395441211,-0.145459256,-1.316299805,-1.241845786,0.006447187,-0.139756867,-0.200088848,0.176232433,0.732206222,-0.907589403,0.490226061,-3.132395529,1.374314663,1.401748009,1.700609882,-1.156725925,-0.907483581,1.271218834,1.432379262,-0.174754345,-1.192747366,-1.134431983,0.34
118,-0.329478056,1.590239113,-1.603532081,1.395441211,-0.097625383,-1.320138239,-1.240353491,0.071219504,0.323329917,-0.306337828,0.257856871,0.768921149,-0.917726995,0.492221554,-3.158199861,1.374314663,1.401748009,1.367290694,-1.146266736,-0.917621517,0.939867016,1.404939163,-0.862299455,-1.190700314,-1.137404931,0.34
119,-0.338077587,1.578935566,-1.600098032,1.395441211,-0.064141673,-1.334438447,-1.255736776,-0.333607479,0.323329917,0.968649928,-0.078843939,0.766319304,-0.909296787,0.495778737,-3.145940332,1.374314663,1.401748009,1.354133358,-1.156276067,-0.909201694,1.058206951,1.415230298,-0.659171069,-1.19530618,-1.137761685,0.34
120,-0.381075243,1.567632018,-1.599668776,1.395441211,-0.105996311,-1.314601427,-1.230107486,0.743232296,-0.027977298,-0.640263193,-0.099250048,0.550799793,-0.903854501,0.489445216,-3.122805413,1.369877561,1.392868556,1.384833809,-1.142489806,-0.903791238,0.868863055,1.404939163,0.119803687,-1.182512106,-1.134154507,0.34
121,-0.406873836,1.556328471,-1.596492282,1.395441211,-0.094037843,-1.308011755,-1.228069706,-0.058325131,-0.507032592,-0.12419672,0.227247707,0.70264637,-0.886887374,0.509660426,-3.120729202,1.369877561,1.397308283,1.336590243,-1.142527294,-0.886812863,0.892531042,1.404939163,-0.748267583,-1.183023869,-1.13744457,0.35
122,-0.36387618,1.590239113,-1.598724413,1.395441211,0.024350991,-1.373297464,-1.285699834,-1.515702271,2.159708541,0.467761881,0.063998829,0.445135968,-0.889235027,0.495431694,-3.100955768,1.374314663,1.401748009,1.362904915,-1.154504753,-0.889160596,0.655851172,1.404939163,-0.42658688,-1.207588492,-1.137365291,0.35
123,-0.355276649,1.533721377,-1.598981967,1.395441211,-0.029462115,-1.321068863,-1.234842919,1.277603914,-1.465143178,-0.351873105,0.625166846,0.573349118,-0.887634354,0.500897609,-3.107085532,1.369877561,1.401748009,1.336590243,-1.137532,-0.887570541,0.892531042,1.404939163,-0.321741719,-1.186094447,-1.139941847,0.33
124,-0.329478056,1.545024924,-1.602931122,1.395441211,0.061422242,-1.344187202,-1.255937701,-0.600793288,0.80238521,0.513297158,-0.099250048,0.496377864,-0.894143755,0.490399582,-3.103130845,1.365440459,1.392868556,1.367290694,-1.143333289,-0.894090834,0.963535003,1.415230298,-0.758183398,-1.19530618,-1.141131026,0.33
125,-0.372475712,1.375471717,-1.607051981,1.395441211,0.09968934,-1.356313686,-1.271177519,-0.430765955,0.578826073,0.164193368,-0.068640884,0.410806066,-0.917940418,0.458298176,-3.099275026,1.374314663,1.38842883,1.384833809,-1.152574114,-0.917866961,0.821527081,1.432379262,-0.328449477,-1.201447336,-1.137840963,0.32
126,-0.389674774,1.398078811,-1.603274527,1.395441211,0.027938532,-1.34496839,-1.260788047,0.314115694,0.339298427,0.042765962,0.053795774,0.797324626,-0.883365895,0.500724088,-3.097396549,1.378751765,1.397308283,1.393605367,-1.150915264,-0.883291264,0.963535003,1.452961531,0.9811672,-1.195817943,-1.134075229,0.33
127,-0.43267243,1.341561076,-1.607137832,1.395441211,0.065009783,-1.350029688,-1.266987221,-0.106904369,2.558921285,-1.095615963,-0.262498926,0.92250229,-0.88304576,0.503500426,-3.101450104,1.378751765,1.410627463,1.985685503,-1.147241427,-0.882971119,0.821527081,1.442670397,0.626239353,-1.196329706,-1.126583399,0.35
128,-0.424072899,1.352864623,-1.599668776,1.395441211,0.001629902,-1.333215748,-1.25008274,0.41937071,-1.529017217,0.740973543,0.104811049,0.936306524,-0.886353816,0.508966341,-3.11835639,1.383188867,1.392868556,1.709381439,-1.150821544,-0.886257945,0.655851172,1.403222511,1.208793481,-1.189165025,-1.126068088,0.35
129,-0.467070554,1.36416817,-1.59640643,1.395441211,-0.153830183,-1.308392231,-1.21277243,0.921356169,-1.912261452,-0.245624125,0.441511859,1.139539544,-0.846443719,0.51026775,-3.032243082,1.374314663,1.410627463,1.402376924,-1.134551694,-0.846346492,0.537511237,1.391219114,-0.622861688,-1.173300373,-1.126662678,0.35
130,-0.51006821,1.352864623,-1.585245773,1.395441211,-0.378649383,-1.274282038,-1.175777954,0.945645788,-1.241584041,-0.397408382,0.563948517,0.809032929,-0.887527643,0.46680071,-3.046776556,1.361003358,1.392868556,1.367290694,-1.123305253,-0.88749584,0.655851172,1.391219114,0.088598034,-1.156923958,-1.124165401,0.35
131,-0.51006821,1.352864623,-1.585245773,1.395441211,-0.378649383,-1.274282038,-1.175777954,0.945645788,-1.241584041,-0.397408382,0.563948517,0.809032929,-0.887527643,0.46680071,-3.046776556,1.361003358,1.392868556,1.367290694,-1.123305253,-0.88749584,0.655851172,1.377499064,-0.600988567,-1.156923958,-1.124165401,0.35
132,-0.527267272,1.398078811,-1.578120122,1.395441211,-0.221993451,-1.28695187,-1.189324383,-0.30931786,0.594794583,0.042765962,0.104811049,0.730254838,-0.896918254,0.458471697,-3.052807454,1.356566256,1.392868556,1.437463155,-1.120371807,-0.896801398,0.703187146,1.377499064,-0.704958803,-1.161529825,-1.124165401,0.36
133,-0.527267272,1.398078811,-1.578549378,1.395441211,-0.266239783,-1.251693613,-1.170525761,0.532722265,-0.61881216,-0.367051531,0.33948131,1.003954499,-0.884859856,0.472787189,-3.051522181,1.361003358,1.38842883,1.367290694,-1.106913567,-0.884827962,0.632183185,1.377499064,2.405836494,-1.151806328,-1.123491533,0.37
134,-0.535866804,1.386775264,-1.575029479,1.395441211,-0.070120907,-1.29242068,-1.202698792,-0.79511024,1.361283052,0.209728645,-0.262498926,1.079046643,-0.881765222,0.478686907,-3.055081399,1.356566256,1.379549376,1.358519137,-1.105479646,-0.881711881,0.655851172,1.377499064,-0.618487064,-1.164600403,-1.125235663,0.37
135,-0.561665397,1.352864623,-1.575287032,1.395441211,-0.127521554,-1.277339118,-1.184789697,0.435563789,-0.267504945,0.315977624,0.186435487,0.863960772,-0.8973451,0.467321274,-3.069516006,1.352129154,1.370669923,1.362904915,-1.101449671,-0.897324302,0.584847211,1.377499064,-1.128130788,-1.155900432,-1.122976222,0.36
136,-0.578864459,1.352864623,-1.572024686,1.395441211,-0.230364379,-1.265450473,-1.176466731,0.330308773,0.690605642,-0.640263193,0.125217158,1.283291491,-0.85081889,0.497513948,-3.019489216,1.347692052,1.379549376,1.31027557,-1.090493764,-0.850775169,0.608515198,1.377499064,-1.107715874,-1.149759277,-1.119289766,0.37
137,-0.621862115,1.341561076,-1.573741711,1.395441211,-0.168180345,-1.265042796,-1.171587656,0.16837798,0.419140975,-0.640263193,0.278262981,1.740421239,-0.823180613,0.523281833,-3.003571601,1.352129154,1.383989103,1.384833809,-1.070568821,-0.823061254,0.561179224,1.377499064,-0.85238364,-1.146176936,-1.115999704,0.36
138,-0.621862115,1.296346887,-1.573226603,1.395441211,-0.23753946,-1.247141828,-1.150406865,0.581301503,0.243487368,-1.019723834,0.441511859,2.336171517,-0.763742313,0.589306618,-2.988346056,1.352129154,1.383989103,1.371676473,-1.053483604,-0.76371698,0.419171303,1.377499064,-0.840280513,-1.135941677,-1.114453771,0.36
139,-0.630461646,1.307650434,-1.565414143,1.395441211,-0.194488975,-1.225674432,-1.119324457,0.89706655,-0.331378984,-0.867939578,0.543542407,2.297216112,-0.757979892,0.596073941,-2.987357385,1.352129154,1.383989103,1.446234712,-1.01738253,-0.75785832,0.537511237,1.377499064,-0.923106732,-1.119565262,-1.111242986,0.36
140,-0.647660709,1.307650434,-1.565414143,1.395441211,-0.053379051,-1.231822593,-1.133617297,-0.471248654,0.211550348,0.482940307,0.074201884,2.158740129,-0.756059085,0.592169716,-2.976383128,1.347692052,1.37510965,1.380448031,-1.028422786,-0.756033492,0.513843251,1.375782412,-0.970206853,-1.126729943,-1.111005151,0.37
